Level 8, Oh 1.0e-02, Oha 1.0e-04, De 0.0e+00, Ec 0.0e+00
i dt t ke ymin
1172 0.00151515 1.75909 0.306117 0.451725
1173 0.00151515 1.76061 0.30671 0.451658
1174 0.00151515 1.76212 0.307303 0.451592
1175 0.00151515 1.76364 0.307897 0.451527
1176 0.00151515 1.76515 0.308492 0.451463
1177 0.00151515 1.76667 0.309088 0.451401
1178 0.00151515 1.76818 0.309684 0.451339
1179 0.00151515 1.7697 0.310282 0.451279
1180 0.00151515 1.77121 0.310881 0.45122
1181 0.00151515 1.77273 0.31148 0.451162
1182 0.00151515 1.77424 0.31208 0.451105
1183 0.00151515 1.77576 0.312684 0.451049
1184 0.00151515 1.77727 0.313286 0.450995
1185 0.00151515 1.77879 0.31389 0.450941
1186 0.00151515 1.7803 0.314494 0.450889
1187 0.00151515 1.78182 0.315099 0.450838
1188 0.00151515 1.78333 0.315704 0.450788
1189 0.00151515 1.78485 0.316311 0.450739
1190 0.00151515 1.78636 0.316919 0.450691
1191 0.00151515 1.78788 0.317527 0.450644
1192 0.00151515 1.78939 0.318137 0.450599
1193 0.00151515 1.79091 0.318747 0.450554
1194 0.00151515 1.79242 0.319358 0.45051
1195 0.00151515 1.79394 0.319971 0.450468
1196 0.00151515 1.79545 0.320584 0.450426
1197 0.00151515 1.79697 0.321198 0.450386
1198 0.00151515 1.79848 0.321813 0.450347
1199 0.00151515 1.8 0.322429 0.450308
1200 0.00151515 1.80152 0.323046 0.450271
1201 0.00151515 1.80303 0.323664 0.450235
1202 0.00151515 1.80455 0.324283 0.450199
1203 0.00151515 1.80606 0.324903 0.450165
1204 0.00151515 1.80758 0.325523 0.450132
1205 0.00151515 1.80909 0.326145 0.450099
1206 0.00151515 1.81061 0.326767 0.450068
1207 0.00151515 1.81212 0.327391 0.450037
1208 0.00151515 1.81364 0.328015 0.450008
1209 0.00151515 1.81515 0.32864 0.449979
1210 0.00151515 1.81667 0.329267 0.449951
1211 0.00151515 1.81818 0.329894 0.449924
1212 0.00151515 1.8197 0.330522 0.449898
1213 0.00151515 1.82121 0.331151 0.449873
1214 0.00151515 1.82273 0.33178 0.449849
1215 0.00151515 1.82424 0.332411 0.449825
1216 0.00151515 1.82576 0.333043 0.449803
1217 0.00151515 1.82727 0.333675 0.449781
1218 0.00151515 1.82879 0.334309 0.44976
1219 0.00151515 1.8303 0.334943 0.44974
1220 0.00151515 1.83182 0.335579 0.44972
1221 0.00151515 1.83333 0.336215 0.449702
1222 0.00151515 1.83485 0.336852 0.449684
1223 0.00151515 1.83636 0.33749 0.449666
1224 0.00151515 1.83788 0.338129 0.44965
1225 0.00151515 1.83939 0.338769 0.449634
1226 0.00151515 1.84091 0.33941 0.449619
1227 0.00151515 1.84242 0.340051 0.449604
1228 0.00151515 1.84394 0.340694 0.44959
1229 0.00151515 1.84545 0.341337 0.449577
1230 0.00151515 1.84697 0.341981 0.449565
1231 0.00151515 1.84848 0.342626 0.449553
1232 0.00151515 1.85 0.343272 0.449541
1233 0.00151515 1.85152 0.343919 0.449531
1234 0.00151515 1.85303 0.344566 0.44952
1235 0.00151515 1.85455 0.345215 0.449511
1236 0.00151515 1.85606 0.345864 0.449501
1237 0.00151515 1.85758 0.346515 0.449493
1238 0.00151515 1.85909 0.347166 0.449485
1239 0.00151515 1.86061 0.347818 0.449477
1240 0.00151515 1.86212 0.348471 0.44947
1241 0.00151515 1.86364 0.349124 0.449463
1242 0.00151515 1.86515 0.349779 0.449456
1243 0.00151515 1.86667 0.350434 0.449451
1244 0.00151515 1.86818 0.35109 0.449445
1245 0.00151515 1.8697 0.351747 0.44944
1246 0.00151515 1.87121 0.352405 0.449435
1247 0.00151515 1.87273 0.353067 0.449431
1248 0.00151515 1.87424 0.353726 0.449427
1249 0.00151515 1.87576 0.354386 0.449423
1250 0.00151515 1.87727 0.355047 0.44942
1251 0.00151515 1.87879 0.355709 0.449416
1252 0.00151515 1.8803 0.356371 0.449414
1253 0.00151515 1.88182 0.357035 0.449411
1254 0.00151515 1.88333 0.357699 0.449409
1255 0.00151515 1.88485 0.358363 0.449407
1256 0.00151515 1.88636 0.359029 0.449405
1257 0.00151515 1.88788 0.359695 0.449403
1258 0.00151515 1.88939 0.360363 0.449401
1259 0.00151515 1.89091 0.361031 0.4494
1260 0.00151515 1.89242 0.3617 0.449399
1261 0.00151515 1.89394 0.36237 0.449397
1262 0.00151515 1.89545 0.36304 0.449396
1263 0.00151515 1.89697 0.363711 0.449395
1264 0.00151515 1.89848 0.364383 0.449394
1265 0.00151515 1.9 0.365056 0.449394
1266 0.00151515 1.90152 0.365729 0.449393
1267 0.00151515 1.90303 0.366405 0.449392
1268 0.00151515 1.90455 0.36708 0.449391
1269 0.00151515 1.90606 0.367756 0.44939
1270 0.00151515 1.90758 0.368432 0.449389
1271 0.00151515 1.90909 0.369109 0.449389
1272 0.00151515 1.91061 0.369787 0.449388
1273 0.00151515 1.91212 0.370466 0.449387
1274 0.00151515 1.91364 0.371145 0.449385
1275 0.00151515 1.91515 0.371825 0.449384
1276 0.00151515 1.91667 0.372505 0.449383
1277 0.00151515 1.91818 0.373187 0.449381
1278 0.00151515 1.9197 0.373869 0.44938
1279 0.00151515 1.92121 0.374552 0.449378
1280 0.00151515 1.92273 0.375236 0.449376
1281 0.00151515 1.92424 0.37592 0.44936
1282 0.00151515 1.92576 0.376606 0.449313
1283 0.00151515 1.92727 0.377291 0.449241
1284 0.00151515 1.92879 0.377978 0.449149
1285 0.00151515 1.9303 0.378665 0.449043
1286 0.00151515 1.93182 0.379353 0.448927
1287 0.00151515 1.93333 0.380042 0.448803
1288 0.00151515 1.93485 0.380731 0.448675
1289 0.00151515 1.93636 0.381422 0.448542
1290 0.00151515 1.93788 0.382113 0.448405
1291 0.00151515 1.93939 0.382804 0.448266
1292 0.00151515 1.94091 0.383499 0.448127
1293 0.00151515 1.94242 0.384192 0.447983
1294 0.00151515 1.94394 0.384886 0.447839
1295 0.00151515 1.94545 0.38558 0.447695
1296 0.00151515 1.94697 0.386275 0.44755
1297 0.00151515 1.94848 0.386971 0.447403
1298 0.00151515 1.95 0.387668 0.447254
1299 0.00151515 1.95152 0.388365 0.447106
1300 0.00151515 1.95303 0.389064 0.446958
1301 0.00151515 1.95455 0.389762 0.446809
1302 0.00151515 1.95606 0.390462 0.446662
1303 0.00151515 1.95758 0.391161 0.446514
1304 0.00151515 1.95909 0.391862 0.446363
1305 0.00151515 1.96061 0.392564 0.446212
1306 0.00151515 1.96212 0.393266 0.446061
1307 0.00151515 1.96364 0.39397 0.445911
1308 0.00151515 1.96515 0.394674 0.44576
1309 0.00151515 1.96667 0.395378 0.44561
1310 0.00151515 1.96818 0.396084 0.44546
1311 0.00151515 1.9697 0.39679 0.445311
1312 0.00151515 1.97121 0.397497 0.445162
1313 0.00151515 1.97273 0.39821 0.445013
1314 0.00151515 1.97424 0.398918 0.444864
1315 0.00151515 1.97576 0.399628 0.444716
1316 0.00151515 1.97727 0.400338 0.444567
1317 0.00151515 1.97879 0.401049 0.444416
1318 0.00151515 1.9803 0.401761 0.444266
1319 0.00151515 1.98182 0.402473 0.444116
1320 0.00151515 1.98333 0.403187 0.443967
1321 0.00151515 1.98485 0.403902 0.443817
1322 0.00151515 1.98636 0.404617 0.443669
1323 0.00151515 1.98788 0.405333 0.44352
1324 0.00151515 1.98939 0.406049 0.443372
1325 0.00151515 1.99091 0.406766 0.443224
1326 0.00151515 1.99242 0.407485 0.443077
1327 0.00151515 1.99394 0.408204 0.44293
1328 0.00151515 1.99545 0.408923 0.442784
1329 0.00151515 1.99697 0.409644 0.442638
1330 0.00151515 1.99848 0.410365 0.442493
1331 0.00151515 2 0.411088 0.442347
1332 0.00151515 2.00152 0.411811 0.442203
1333 0.00151515 2.00303 0.412534 0.442059
1334 0.00151515 2.00455 0.413259 0.441915
1335 0.00151515 2.00606 0.413984 0.441771
1336 0.00151515 2.00758 0.41471 0.441621
1337 0.00151515 2.00909 0.415437 0.441471
1338 0.00151515 2.01061 0.416165 0.441321
1339 0.00151515 2.01212 0.416894 0.441172
1340 0.00151515 2.01364 0.417623 0.441024
1341 0.00151515 2.01515 0.418353 0.440876
1342 0.00151515 2.01667 0.419085 0.440726
1343 0.00151515 2.01818 0.419817 0.440578
1344 0.00151515 2.0197 0.42055 0.44043
1345 0.00151515 2.02121 0.421284 0.440282
1346 0.00151515 2.02273 0.422018 0.440135
1347 0.00151515 2.02424 0.422754 0.439989
1348 0.00151515 2.02576 0.42349 0.439844
1349 0.00151515 2.02727 0.424228 0.439699
1350 0.00151515 2.02879 0.424966 0.439555
1351 0.00151515 2.0303 0.425705 0.439411
1352 0.00151515 2.03182 0.426445 0.439268
1353 0.00151515 2.03333 0.427186 0.439126
1354 0.00151515 2.03485 0.427927 0.438985
1355 0.00151515 2.03636 0.42867 0.438844
1356 0.00151515 2.03788 0.429414 0.438704
1357 0.00151515 2.03939 0.430158 0.438564
1358 0.00151515 2.04091 0.430904 0.438425
1359 0.00151515 2.04242 0.43165 0.438287
1360 0.00151515 2.04394 0.432397 0.43815
1361 0.00151515 2.04545 0.433145 0.438013
1362 0.00151515 2.04697 0.433895 0.437878
1363 0.00151515 2.04848 0.434645 0.437742
1364 0.00151515 2.05 0.435396 0.437608
1365 0.00151515 2.05152 0.436148 0.437474
1366 0.00151515 2.05303 0.436901 0.437341
1367 0.00151515 2.05455 0.437655 0.437209
1368 0.00151515 2.05606 0.43841 0.437077
1369 0.00151515 2.05758 0.439165 0.436946
1370 0.00151515 2.05909 0.439922 0.436816
1371 0.00151515 2.06061 0.44068 0.436686
1372 0.00151515 2.06212 0.441439 0.436558
1373 0.00151515 2.06364 0.442198 0.436429
1374 0.00151515 2.06515 0.442959 0.436302
1375 0.00151515 2.06667 0.443721 0.436176
1376 0.00151515 2.06818 0.444484 0.43605
1377 0.00151515 2.0697 0.445248 0.435925
1378 0.00151515 2.07121 0.446012 0.4358
1379 0.00151515 2.07273 0.446778 0.435676
1380 0.00151515 2.07424 0.447545 0.435554
1381 0.00151515 2.07576 0.448312 0.435431
1382 0.00151515 2.07727 0.44908 0.43531
1383 0.00151515 2.07879 0.44985 0.435189
1384 0.00151515 2.0803 0.450622 0.435069
1385 0.00151515 2.08182 0.451394 0.434949
1386 0.00151515 2.08333 0.452167 0.434831
1387 0.00151515 2.08485 0.452941 0.434713
1388 0.00151515 2.08636 0.453716 0.434596
1389 0.00151515 2.08788 0.454493 0.434479
1390 0.00151515 2.08939 0.45527 0.434364
1391 0.00151515 2.09091 0.456049 0.434249
1392 0.00151515 2.09242 0.456828 0.434134
1393 0.00151515 2.09394 0.457609 0.434021
1394 0.00151515 2.09545 0.458391 0.433908
1395 0.00151515 2.09697 0.459174 0.433796
1396 0.00151515 2.09848 0.459958 0.433684
1397 0.00151515 2.1 0.460743 0.433574
1398 0.00151515 2.10152 0.461529 0.433464
1399 0.00151515 2.10303 0.462317 0.433354
1400 0.00151515 2.10455 0.463105 0.433246
1401 0.00151515 2.10606 0.463894 0.433138
1402 0.00151515 2.10758 0.464685 0.43303
1403 0.00151515 2.10909 0.465477 0.432924
1404 0.00151515 2.11061 0.46627 0.432818
1405 0.00151515 2.11212 0.467064 0.432713
1406 0.00151515 2.11364 0.467859 0.432608
1407 0.00151515 2.11515 0.468655 0.432505
1408 0.00151515 2.11667 0.469453 0.432402
1409 0.00151515 2.11818 0.470251 0.432299
1410 0.00151515 2.1197 0.471051 0.432197
1411 0.00151515 2.12121 0.471852 0.432096
1412 0.00151515 2.12273 0.472653 0.431996
1413 0.00151515 2.12424 0.473457 0.431896
1414 0.00151515 2.12576 0.474261 0.431797
1415 0.00151515 2.12727 0.475066 0.431699
1416 0.00151515 2.12879 0.475873 0.431601
1417 0.00151515 2.1303 0.47668 0.431504
1418 0.00151515 2.13182 0.477489 0.431407
1419 0.00151515 2.13333 0.478299 0.431311
1420 0.00151515 2.13485 0.47911 0.431216
1421 0.00151515 2.13636 0.479922 0.431122
1422 0.00151515 2.13788 0.480735 0.431028
1423 0.00151515 2.13939 0.481549 0.430934
1424 0.00151515 2.14091 0.482365 0.430842
1425 0.00151515 2.14242 0.483181 0.430749
1426 0.00151515 2.14394 0.483999 0.430658
1427 0.00151515 2.14545 0.484818 0.430567
1428 0.00151515 2.14697 0.485638 0.430477
1429 0.00151515 2.14848 0.486459 0.430387
1430 0.00151515 2.15 0.487282 0.430298
1431 0.00151515 2.15152 0.488105 0.43021
1432 0.00151515 2.15303 0.48893 0.430122
1433 0.00151515 2.15455 0.489755 0.430035
1434 0.00151515 2.15606 0.490582 0.429948
1435 0.00151515 2.15758 0.49141 0.429862
1436 0.00151515 2.15909 0.492239 0.429776
1437 0.00151515 2.16061 0.493069 0.429691
1438 0.00151515 2.16212 0.4939 0.429607
1439 0.00151515 2.16364 0.494733 0.429523
1440 0.00151515 2.16515 0.495566 0.42944
1441 0.00151515 2.16667 0.496401 0.429357
1442 0.00151515 2.16818 0.497236 0.429275
1443 0.00151515 2.1697 0.498073 0.429193
1444 0.00151515 2.17121 0.498911 0.429112
1445 0.00151515 2.17273 0.49975 0.429032
1446 0.00151515 2.17424 0.500591 0.428952
1447 0.00151515 2.17576 0.501432 0.428873
1448 0.00151515 2.17727 0.502275 0.428794
1449 0.00151515 2.17879 0.503119 0.428715
1450 0.00151515 2.1803 0.503964 0.428637
1451 0.00151515 2.18182 0.50481 0.428559
1452 0.00151515 2.18333 0.505657 0.428482
1453 0.00151515 2.18485 0.506505 0.428405
1454 0.00151515 2.18636 0.507355 0.428328
1455 0.00151515 2.18788 0.508206 0.428252
1456 0.00151515 2.18939 0.509058 0.428176
1457 0.00151515 2.19091 0.509911 0.428101
1458 0.00151515 2.19242 0.510765 0.428025
1459 0.00151515 2.19394 0.511621 0.42795
1460 0.00151515 2.19545 0.512477 0.427876
1461 0.00151515 2.19697 0.513335 0.427801
1462 0.00151515 2.19848 0.514194 0.427727
1463 0.00151515 2.2 0.515055 0.427654
1464 0.00151515 2.20152 0.515916 0.427581
1465 0.00151515 2.20303 0.516779 0.427508
1466 0.00151515 2.20455 0.517642 0.427435
1467 0.00151515 2.20606 0.518507 0.427364
1468 0.00151515 2.20758 0.519373 0.427292
1469 0.00151515 2.20909 0.52024 0.427221
1470 0.00151515 2.21061 0.521109 0.42715
1471 0.00151515 2.21212 0.521978 0.42708
1472 0.00151515 2.21364 0.522849 0.427011
1473 0.00151515 2.21515 0.523721 0.426942
1474 0.00151515 2.21667 0.524594 0.426873
1475 0.00151515 2.21818 0.525469 0.426805
1476 0.00151515 2.2197 0.526344 0.426738
1477 0.00151515 2.22121 0.527221 0.426671
1478 0.00151515 2.22273 0.528098 0.426604
1479 0.00151515 2.22424 0.528977 0.426537
1480 0.00151515 2.22576 0.529857 0.426469
1481 0.00151515 2.22727 0.530738 0.426402
1482 0.00151515 2.22879 0.53162 0.426334
1483 0.00151515 2.2303 0.532503 0.426268
1484 0.00151515 2.23182 0.53339 0.426201
1485 0.00151515 2.23333 0.534275 0.426135
1486 0.00151515 2.23485 0.535161 0.42607
1487 0.00151515 2.23636 0.536049 0.426005
1488 0.00151515 2.23788 0.536942 0.42594
1489 0.00151515 2.23939 0.537831 0.425876
1490 0.00151515 2.24091 0.538723 0.425812
1491 0.00151515 2.24242 0.539615 0.425748
1492 0.00151515 2.24394 0.540509 0.425686
1493 0.00151515 2.24545 0.541404 0.425623
1494 0.00151515 2.24697 0.542299 0.425561
1495 0.00151515 2.24848 0.543197 0.4255
1496 0.00151515 2.25 0.544095 0.425439
1497 0.00151515 2.25152 0.544994 0.425379
1498 0.00151515 2.25303 0.545895 0.425319
1499 0.00151515 2.25455 0.546797 0.425259
1500 0.00151515 2.25606 0.547699 0.4252
1501 0.00151515 2.25758 0.548603 0.425141
1502 0.00151515 2.25909 0.549549 0.425083
1503 0.00151515 2.26061 0.550454 0.425024
1504 0.00151515 2.26212 0.551361 0.424966
1505 0.00151515 2.26364 0.55227 0.424908
1506 0.00151515 2.26515 0.553179 0.42485
1507 0.00151515 2.26667 0.55409 0.424793
1508 0.00151515 2.26818 0.555002 0.42473
1509 0.00151515 2.2697 0.555915 0.424666
1510 0.00151515 2.27121 0.55683 0.424603
1511 0.00151515 2.27273 0.557745 0.424539
1512 0.00151515 2.27424 0.558661 0.424475
1513 0.00151515 2.27576 0.559579 0.424411
1514 0.00151515 2.27727 0.560497 0.424347
1515 0.00151515 2.27879 0.561417 0.424283
1516 0.00151515 2.2803 0.562338 0.424219
1517 0.00151515 2.28182 0.56326 0.424154
1518 0.00151515 2.28333 0.564183 0.42409
1519 0.00151515 2.28485 0.565107 0.424025
1520 0.00151515 2.28636 0.566033 0.42396
1521 0.00151515 2.28788 0.566959 0.423889
1522 0.00151515 2.28939 0.567887 0.423818
1523 0.00151515 2.29091 0.568816 0.423747
1524 0.00151515 2.29242 0.569752 0.423676
1525 0.00151515 2.29394 0.570683 0.423605
1526 0.00151515 2.29545 0.571615 0.423534
1527 0.00151515 2.29697 0.572548 0.423463
1528 0.00151515 2.29848 0.573483 0.423392
1529 0.00151515 2.3 0.574418 0.423321
1530 0.00151515 2.30152 0.575355 0.423249
1531 0.00151515 2.30303 0.576293 0.423175
1532 0.00151515 2.30455 0.577232 0.423097
1533 0.00151515 2.30606 0.578172 0.423019
1534 0.00151515 2.30758 0.579113 0.42294
1535 0.00151515 2.30909 0.580055 0.422862
1536 0.00151515 2.31061 0.580998 0.422784
1537 0.00151515 2.31212 0.581943 0.422706
1538 0.00151515 2.31364 0.582889 0.422627
1539 0.00151515 2.31515 0.583836 0.422549
1540 0.00151515 2.31667 0.584784 0.422467
1541 0.00151515 2.31818 0.585733 0.422382
1542 0.00151515 2.3197 0.586683 0.422297
1543 0.00151515 2.32121 0.587634 0.422211
1544 0.00151515 2.32273 0.588586 0.422125
1545 0.00151515 2.32424 0.58954 0.42204
1546 0.00151515 2.32576 0.590494 0.421954
1547 0.00151515 2.32727 0.59145 0.421868
1548 0.00151515 2.32879 0.592407 0.421778
1549 0.00151515 2.3303 0.593365 0.421685
1550 0.00151515 2.33182 0.594324 0.421592
1551 0.00151515 2.33333 0.595284 0.421499
1552 0.00151515 2.33485 0.596245 0.421405
1553 0.00151515 2.33636 0.597207 0.421312
1554 0.00151515 2.33788 0.598171 0.421218
1555 0.00151515 2.33939 0.599136 0.42112
1556 0.00151515 2.34091 0.600102 0.42102
1557 0.00151515 2.34242 0.601068 0.420919
1558 0.00151515 2.34394 0.602036 0.420818
1559 0.00151515 2.34545 0.603006 0.420717
1560 0.00151515 2.34697 0.603976 0.420616
1561 0.00151515 2.34848 0.604947 0.420511
1562 0.00151515 2.35 0.60592 0.420403
1563 0.00151515 2.35152 0.606894 0.420294
1564 0.00151515 2.35303 0.607869 0.420186
1565 0.00151515 2.35455 0.608845 0.420077
1566 0.00151515 2.35606 0.609822 0.419967
1567 0.00151515 2.35758 0.6108 0.419851
1568 0.00151515 2.35909 0.61178 0.419735
1569 0.00151515 2.36061 0.61276 0.419619
1570 0.00151515 2.36212 0.613741 0.419503
1571 0.00151515 2.36364 0.614724 0.419384
1572 0.00151515 2.36515 0.615708 0.419261
1573 0.00151515 2.36667 0.616693 0.419137
1574 0.00151515 2.36818 0.61768 0.419013
1575 0.00151515 2.3697 0.618667 0.41889
1576 0.00151515 2.37121 0.619656 0.418759
1577 0.00151515 2.37273 0.620645 0.418628
1578 0.00151515 2.37424 0.621636 0.418497
1579 0.00151515 2.37576 0.622628 0.418366
1580 0.00151515 2.37727 0.62362 0.418228
1581 0.00151515 2.37879 0.624614 0.418091
1582 0.00151515 2.3803 0.625608 0.417953
1583 0.00151515 2.38182 0.626604 0.417812
1584 0.00151515 2.38333 0.627601 0.417668
1585 0.00151515 2.38485 0.628599 0.417524
1586 0.00151515 2.38636 0.629598 0.417377
1587 0.00151515 2.38788 0.630598 0.417226
1588 0.00151515 2.38939 0.631599 0.417067
1589 0.00151515 2.39091 0.632601 0.416905
1590 0.00151515 2.39242 0.633605 0.416742
1591 0.00151515 2.39394 0.634609 0.416577
1592 0.00151515 2.39545 0.635615 0.416408
1593 0.00151515 2.39697 0.636621 0.416239
1594 0.00151515 2.39848 0.637629 0.416066
1595 0.00151515 2.4 0.638638 0.415891
1596 0.00151515 2.40152 0.639647 0.415714
1597 0.00151515 2.40303 0.640658 0.415534
1598 0.00151515 2.40455 0.64167 0.415351
1599 0.00151515 2.40606 0.642683 0.415166
1600 0.00151515 2.40758 0.643697 0.414978
1601 0.00151515 2.40909 0.644713 0.414788
1602 0.00151515 2.41061 0.64573 0.414596
1603 0.00151515 2.41212 0.646747 0.414405
1604 0.00151515 2.41364 0.647766 0.414213
1605 0.00151515 2.41515 0.648786 0.414021
1606 0.00151515 2.41667 0.649807 0.41383
1607 0.00151515 2.41818 0.650829 0.413638
1608 0.00151515 2.4197 0.651853 0.413446
1609 0.00151515 2.42121 0.652877 0.413254
1610 0.00151515 2.42273 0.653903 0.413062
1611 0.00151515 2.42424 0.654929 0.412869
1612 0.00151515 2.42576 0.655957 0.412677
1613 0.00151515 2.42727 0.656986 0.412485
1614 0.00151515 2.42879 0.658015 0.412293
1615 0.00151515 2.4303 0.659046 0.4121
1616 0.00151515 2.43182 0.66008 0.411908
1617 0.00151515 2.43333 0.661113 0.411715
1618 0.00151515 2.43485 0.662147 0.411523
1619 0.00151515 2.43636 0.663183 0.41133
1620 0.00151515 2.43788 0.664219 0.411138
1621 0.00151515 2.43939 0.665257 0.410945
1622 0.00151515 2.44091 0.666296 0.410753
1623 0.00151515 2.44242 0.667336 0.41056
1624 0.00151515 2.44394 0.668377 0.410368
1625 0.00151515 2.44545 0.669418 0.410175
1626 0.00151515 2.44697 0.670461 0.409983
1627 0.00151515 2.44848 0.671506 0.40979
1628 0.00151515 2.45 0.672552 0.409597
1629 0.00151515 2.45152 0.673599 0.409405
1630 0.00151515 2.45303 0.674647 0.409212
1631 0.00151515 2.45455 0.675697 0.40902
1632 0.00151515 2.45606 0.676747 0.408827
1633 0.00151515 2.45758 0.677799 0.408634
1634 0.00151515 2.45909 0.678852 0.408442
1635 0.00151515 2.46061 0.679906 0.408249
1636 0.00151515 2.46212 0.680961 0.408057
1637 0.00151515 2.46364 0.682018 0.407864
1638 0.00151515 2.46515 0.683075 0.407672
1639 0.00151515 2.46667 0.684134 0.40748
1640 0.00151515 2.46818 0.685193 0.407287
1641 0.00151515 2.4697 0.686254 0.407095
1642 0.00151515 2.47121 0.687315 0.406902
1643 0.00151515 2.47273 0.688378 0.40671
1644 0.00151515 2.47424 0.689442 0.406518
1645 0.00151515 2.47576 0.690507 0.406326
1646 0.00151515 2.47727 0.691573 0.406134
1647 0.00151515 2.47879 0.69264 0.405941
1648 0.00151515 2.4803 0.693708 0.405749
1649 0.00151515 2.48182 0.694778 0.405557
1650 0.00151515 2.48333 0.695848 0.405365
1651 0.00151515 2.48485 0.69692 0.405173
1652 0.00151515 2.48636 0.697993 0.404982
1653 0.00151515 2.48788 0.699067 0.40479
1654 0.00151515 2.48939 0.700143 0.404598
1655 0.00151515 2.49091 0.701219 0.404406
1656 0.00151515 2.49242 0.702297 0.404214
1657 0.00151515 2.49394 0.703376 0.404023
1658 0.00151515 2.49545 0.704456 0.403831
1659 0.00151515 2.49697 0.705537 0.403639
1660 0.00151515 2.49848 0.706619 0.403448
1661 0.00151515 2.5 0.707703 0.403257
1662 0.00151515 2.50152 0.708788 0.403065
1663 0.00151515 2.50303 0.709874 0.402874
1664 0.00151515 2.50455 0.710961 0.402683
1665 0.00151515 2.50606 0.712049 0.402492
1666 0.00151515 2.50758 0.713139 0.402301
1667 0.00151515 2.50909 0.71423 0.40211
1668 0.00151515 2.51061 0.715321 0.401919
1669 0.00151515 2.51212 0.716415 0.401728
1670 0.00151515 2.51364 0.717509 0.401538
1671 0.00151515 2.51515 0.718604 0.401347
1672 0.00151515 2.51667 0.719701 0.401157
1673 0.00151515 2.51818 0.720799 0.400966
1674 0.00151515 2.5197 0.721898 0.400776
1675 0.00151515 2.52121 0.722999 0.400586
1676 0.00151515 2.52273 0.7241 0.400396
1677 0.00151515 2.52424 0.725203 0.400206
1678 0.00151515 2.52576 0.726307 0.400016
1679 0.00151515 2.52727 0.727412 0.399827
1680 0.00151515 2.52879 0.728519 0.399637
1681 0.00151515 2.5303 0.729626 0.399448
1682 0.00151515 2.53182 0.730735 0.399258
1683 0.00151515 2.53333 0.731845 0.399069
1684 0.00151515 2.53485 0.732957 0.39888
1685 0.00151515 2.53636 0.73407 0.398691
1686 0.00151515 2.53788 0.735184 0.398502
1687 0.00151515 2.53939 0.736299 0.398313
1688 0.00151515 2.54091 0.737415 0.398124
1689 0.00151515 2.54242 0.738533 0.397935
1690 0.00151515 2.54394 0.739652 0.397747
1691 0.00151515 2.54545 0.740772 0.397558
1692 0.00151515 2.54697 0.741894 0.39737
1693 0.00151515 2.54848 0.743016 0.397182
1694 0.00151515 2.55 0.74414 0.396994
1695 0.00151515 2.55152 0.745265 0.396806
1696 0.00151515 2.55303 0.746392 0.396618
1697 0.00151515 2.55455 0.747519 0.39643
1698 0.00151515 2.55606 0.748648 0.396243
1699 0.00151515 2.55758 0.749777 0.396055
1700 0.00151515 2.55909 0.750908 0.395868
1701 0.00151515 2.56061 0.75204 0.39568
1702 0.00151515 2.56212 0.753174 0.395493
1703 0.00151515 2.56364 0.754308 0.395306
1704 0.00151515 2.56515 0.755444 0.395119
1705 0.00151515 2.56667 0.756582 0.394932
1706 0.00151515 2.56818 0.75772 0.394746
1707 0.00151515 2.5697 0.75886 0.394559
1708 0.00151515 2.57121 0.760001 0.394373
1709 0.00151515 2.57273 0.761143 0.394186
1710 0.00151515 2.57424 0.762286 0.394
1711 0.00151515 2.57576 0.76343 0.393814
1712 0.00151515 2.57727 0.764576 0.393628
1713 0.00151515 2.57879 0.765723 0.393443
1714 0.00151515 2.5803 0.766872 0.393257
1715 0.00151515 2.58182 0.768021 0.393071
1716 0.00151515 2.58333 0.769172 0.392886
1717 0.00151515 2.58485 0.770334 0.3927
1718 0.00151515 2.58636 0.771488 0.392504
1719 0.00151515 2.58788 0.772643 0.392307
1720 0.00151515 2.58939 0.773799 0.392109
1721 0.00151515 2.59091 0.774956 0.391912
1722 0.00151515 2.59242 0.776114 0.391714
1723 0.00151515 2.59394 0.777274 0.391517
1724 0.00151515 2.59545 0.778435 0.39132
1725 0.00151515 2.59697 0.779597 0.391123
1726 0.00151515 2.59848 0.78076 0.390926
1727 0.00151515 2.6 0.781925 0.390729
1728 0.00151515 2.60152 0.783091 0.390532
1729 0.00151515 2.60303 0.784258 0.390335
1730 0.00151515 2.60455 0.785429 0.390139
1731 0.00151515 2.60606 0.7866 0.389942
1732 0.00151515 2.60758 0.787771 0.389746
1733 0.00151515 2.60909 0.788943 0.38955
1734 0.00151515 2.61061 0.790116 0.389355
1735 0.00151515 2.61212 0.791291 0.389159
1736 0.00151515 2.61364 0.792467 0.388964
1737 0.00151515 2.61515 0.793644 0.388769
1738 0.00151515 2.61667 0.794823 0.388574
1739 0.00151515 2.61818 0.796003 0.388379
1740 0.00151515 2.6197 0.797184 0.388184
1741 0.00151515 2.62121 0.798366 0.387989
1742 0.00151515 2.62273 0.79955 0.387795
1743 0.00151515 2.62424 0.800735 0.3876
1744 0.00151515 2.62576 0.801921 0.387406
1745 0.00151515 2.62727 0.803109 0.387212
1746 0.00151515 2.62879 0.804298 0.387018
1747 0.00151515 2.6303 0.805489 0.386824
1748 0.00151515 2.63182 0.806681 0.38663
1749 0.00151515 2.63333 0.807874 0.386437
1750 0.00151515 2.63485 0.809068 0.386244
1751 0.00151515 2.63636 0.810264 0.386051
1752 0.00151515 2.63788 0.811461 0.385858
