Level 8, Oh 1.0e-02, Oha 1.0e-04, De 1.0e+01, Ec 2.5e-01
i dt t ke ymin
3298 0.00151515 4.9803 0.81484 0.239637
3299 0.00151515 4.98182 0.814115 0.239434
3300 0.00151515 4.98333 0.813387 0.239232
3301 0.00151515 4.98485 0.812657 0.239031
3302 0.00151515 4.98636 0.811924 0.238831
3303 0.00151515 4.98788 0.81119 0.238631
3304 0.00151515 4.98939 0.810454 0.238432
3305 0.00151515 4.99091 0.809717 0.238234
3306 0.00151515 4.99242 0.808979 0.238036
3307 0.00151515 4.99394 0.80824 0.23784
3308 0.00151515 4.99545 0.807498 0.237644
3309 0.00151515 4.99697 0.806755 0.237449
3310 0.00151515 4.99848 0.806009 0.237254
3311 0.00151515 5 0.80526 0.23706
3312 0.00151515 5.00152 0.80451 0.236867
3313 0.00151515 5.00303 0.803758 0.236675
3314 0.00151515 5.00455 0.803005 0.236483
3315 0.00151515 5.00606 0.802251 0.236292
3316 0.00151515 5.00758 0.801495 0.236102
3317 0.00151515 5.00909 0.800737 0.235905
3318 0.00151515 5.01061 0.799975 0.235707
3319 0.00151515 5.01212 0.799212 0.235509
3320 0.00151515 5.01364 0.79845 0.235312
3321 0.00151515 5.01515 0.797686 0.235116
3322 0.00151515 5.01667 0.796919 0.234921
3323 0.00151515 5.01818 0.796153 0.234726
3324 0.00151515 5.0197 0.795385 0.234532
3325 0.00151515 5.02121 0.794613 0.234339
3326 0.00151515 5.02273 0.79384 0.234147
3327 0.00151515 5.02424 0.793066 0.233956
3328 0.00151515 5.02576 0.79229 0.233765
3329 0.00151515 5.02727 0.791513 0.233575
3330 0.00151515 5.02879 0.790734 0.233386
3331 0.00151515 5.0303 0.789954 0.233198
3332 0.00151515 5.03182 0.789175 0.23301
3333 0.00151515 5.03333 0.788396 0.232824
3334 0.00151515 5.03485 0.787616 0.232639
3335 0.00151515 5.03636 0.786901 0.232453
3336 0.00151515 5.03788 0.786119 0.232268
3337 0.00151515 5.03939 0.785333 0.232077
3338 0.00151515 5.04091 0.784543 0.231885
3339 0.00151515 5.04242 0.783754 0.231694
3340 0.00151515 5.04394 0.782959 0.231503
3341 0.00151515 5.04545 0.782162 0.231313
3342 0.00151515 5.04697 0.781362 0.231125
3343 0.00151515 5.04848 0.780562 0.230937
3344 0.00151515 5.05 0.77976 0.23075
3345 0.00151515 5.05152 0.778957 0.230564
3346 0.00151515 5.05303 0.778153 0.230378
3347 0.00151515 5.05455 0.777282 0.230193
3348 0.00151515 5.05606 0.776474 0.230009
3349 0.00151515 5.05758 0.775668 0.229825
3350 0.00151515 5.05909 0.774859 0.229643
3351 0.00151515 5.06061 0.774051 0.229461
3352 0.00151515 5.06212 0.773242 0.22928
3353 0.00151515 5.06364 0.772432 0.2291
3354 0.00151515 5.06515 0.771619 0.228921
3355 0.00151515 5.06667 0.770803 0.228742
3356 0.00151515 5.06818 0.769983 0.228565
3357 0.00151515 5.0697 0.769161 0.228381
3358 0.00151515 5.07121 0.768338 0.228195
3359 0.00151515 5.07273 0.767515 0.228011
3360 0.00151515 5.07424 0.766691 0.227827
3361 0.00151515 5.07576 0.765868 0.227645
3362 0.00151515 5.07727 0.765042 0.227462
3363 0.00151515 5.07879 0.764216 0.227282
3364 0.00151515 5.0803 0.763388 0.227101
3365 0.00151515 5.08182 0.762558 0.226922
3366 0.00151515 5.08333 0.761725 0.226743
3367 0.00151515 5.08485 0.760891 0.226566
3368 0.00151515 5.08636 0.760055 0.226389
3369 0.00151515 5.08788 0.759221 0.226213
3370 0.00151515 5.08939 0.758388 0.226038
3371 0.00151515 5.09091 0.757553 0.225865
3372 0.00151515 5.09242 0.756716 0.225692
3373 0.00151515 5.09394 0.755877 0.22552
3374 0.00151515 5.09545 0.755035 0.225348
3375 0.00151515 5.09697 0.754191 0.225178
3376 0.00151515 5.09848 0.753344 0.225009
3377 0.00151515 5.1 0.752494 0.22484
3378 0.00151515 5.10152 0.751642 0.224664
3379 0.00151515 5.10303 0.750789 0.224488
3380 0.00151515 5.10455 0.749935 0.224313
3381 0.00151515 5.10606 0.749081 0.224139
3382 0.00151515 5.10758 0.748226 0.223965
3383 0.00151515 5.10909 0.747372 0.223793
3384 0.00151515 5.11061 0.746516 0.223621
3385 0.00151515 5.11212 0.745661 0.223451
3386 0.00151515 5.11364 0.744806 0.223281
3387 0.00151515 5.11515 0.743952 0.223112
3388 0.00151515 5.11667 0.743092 0.222944
3389 0.00151515 5.11818 0.742227 0.222777
3390 0.00151515 5.1197 0.741355 0.222611
3391 0.00151515 5.12121 0.740481 0.222445
3392 0.00151515 5.12273 0.739613 0.222281
3393 0.00151515 5.12424 0.738735 0.222117
3394 0.00151515 5.12576 0.737857 0.221954
3395 0.00151515 5.12727 0.736977 0.221793
3396 0.00151515 5.12879 0.736095 0.221631
3397 0.00151515 5.1303 0.735213 0.221472
3398 0.00151515 5.13182 0.734329 0.221312
3399 0.00151515 5.13333 0.733446 0.221153
3400 0.00151515 5.13485 0.732563 0.220986
3401 0.00151515 5.13636 0.731681 0.220813
3402 0.00151515 5.13788 0.730859 0.220631
3403 0.00151515 5.13939 0.729972 0.220454
3404 0.00151515 5.14091 0.729083 0.220276
3405 0.00151515 5.14242 0.72819 0.220101
3406 0.00151515 5.14394 0.727296 0.219925
3407 0.00151515 5.14545 0.726402 0.219751
3408 0.00151515 5.14697 0.725506 0.219577
3409 0.00151515 5.14848 0.724607 0.219404
3410 0.00151515 5.15 0.723706 0.219231
3411 0.00151515 5.15152 0.722806 0.219059
3412 0.00151515 5.15303 0.721905 0.218886
3413 0.00151515 5.15455 0.72094 0.218715
3414 0.00151515 5.15606 0.720035 0.218544
3415 0.00151515 5.15758 0.719133 0.218374
3416 0.00151515 5.15909 0.718228 0.218204
3417 0.00151515 5.16061 0.717323 0.218035
3418 0.00151515 5.16212 0.716405 0.217866
3419 0.00151515 5.16364 0.715486 0.217698
3420 0.00151515 5.16515 0.714566 0.21753
3421 0.00151515 5.16667 0.713651 0.217363
3422 0.00151515 5.16818 0.712728 0.217196
3423 0.00151515 5.1697 0.711808 0.217027
3424 0.00151515 5.17121 0.710886 0.216852
3425 0.00151515 5.17273 0.709967 0.216677
3426 0.00151515 5.17424 0.709046 0.216503
3427 0.00151515 5.17576 0.708126 0.216329
3428 0.00151515 5.17727 0.707202 0.216155
3429 0.00151515 5.17879 0.706278 0.215981
3430 0.00151515 5.1803 0.705354 0.215808
3431 0.00151515 5.18182 0.70443 0.215636
3432 0.00151515 5.18333 0.703503 0.215465
3433 0.00151515 5.18485 0.702574 0.215294
3434 0.00151515 5.18636 0.701641 0.215124
3435 0.00151515 5.18788 0.700708 0.214955
3436 0.00151515 5.18939 0.699791 0.214786
3437 0.00151515 5.19091 0.698858 0.214619
3438 0.00151515 5.19242 0.697926 0.214451
3439 0.00151515 5.19394 0.696996 0.214284
3440 0.00151515 5.19545 0.696063 0.214118
3441 0.00151515 5.19697 0.695133 0.213953
3442 0.00151515 5.19848 0.694204 0.213788
3443 0.00151515 5.2 0.693277 0.213625
3444 0.00151515 5.20152 0.692349 0.213462
3445 0.00151515 5.20303 0.691425 0.213293
3446 0.00151515 5.20455 0.6905 0.213119
3447 0.00151515 5.20606 0.689576 0.212948
3448 0.00151515 5.20758 0.688649 0.212775
3449 0.00151515 5.20909 0.687718 0.212605
3450 0.00151515 5.21061 0.686784 0.212434
3451 0.00151515 5.21212 0.685848 0.212265
3452 0.00151515 5.21364 0.684912 0.212095
3453 0.00151515 5.21515 0.683974 0.211927
3454 0.00151515 5.21667 0.683035 0.21176
3455 0.00151515 5.21818 0.682099 0.211594
3456 0.00151515 5.2197 0.681161 0.211428
3457 0.00151515 5.22121 0.680224 0.211264
3458 0.00151515 5.22273 0.679286 0.2111
3459 0.00151515 5.22424 0.678352 0.210938
3460 0.00151515 5.22576 0.677416 0.210776
3461 0.00151515 5.22727 0.676484 0.210616
3462 0.00151515 5.22879 0.675552 0.210456
3463 0.00151515 5.2303 0.674626 0.210297
3464 0.00151515 5.23182 0.673693 0.210139
3465 0.00151515 5.23333 0.672762 0.209977
3466 0.00151515 5.23485 0.67183 0.209808
3467 0.00151515 5.23636 0.670898 0.209641
3468 0.00151515 5.23788 0.669964 0.209474
3469 0.00151515 5.23939 0.669025 0.209308
3470 0.00151515 5.24091 0.668141 0.209143
3471 0.00151515 5.24242 0.667194 0.20898
3472 0.00151515 5.24394 0.666244 0.208817
3473 0.00151515 5.24545 0.665294 0.208657
3474 0.00151515 5.24697 0.664342 0.208496
3475 0.00151515 5.24848 0.663391 0.208338
3476 0.00151515 5.25 0.66244 0.208182
3477 0.00151515 5.25152 0.661491 0.208023
3478 0.00151515 5.25303 0.660542 0.207866
3479 0.00151515 5.25455 0.659535 0.207713
3480 0.00151515 5.25606 0.658587 0.20756
3481 0.00151515 5.25758 0.657642 0.207409
3482 0.00151515 5.25909 0.656693 0.207256
3483 0.00151515 5.26061 0.655746 0.207106
3484 0.00151515 5.26212 0.654797 0.206955
3485 0.00151515 5.26364 0.653852 0.206808
3486 0.00151515 5.26515 0.652904 0.206661
3487 0.00151515 5.26667 0.65196 0.206505
3488 0.00151515 5.26818 0.651019 0.206348
3489 0.00151515 5.2697 0.650078 0.206194
3490 0.00151515 5.27121 0.649134 0.20604
3491 0.00151515 5.27273 0.648181 0.205888
3492 0.00151515 5.27424 0.647227 0.205735
3493 0.00151515 5.27576 0.646276 0.205585
3494 0.00151515 5.27727 0.645323 0.205434
3495 0.00151515 5.27879 0.644368 0.205287
3496 0.00151515 5.2803 0.643407 0.205139
3497 0.00151515 5.28182 0.642444 0.204995
3498 0.00151515 5.28333 0.64148 0.204849
3499 0.00151515 5.28485 0.640516 0.204706
3500 0.00151515 5.28636 0.639553 0.204562
3501 0.00151515 5.28788 0.638594 0.204422
3502 0.00151515 5.28939 0.637636 0.20428
3503 0.00151515 5.29091 0.636676 0.204141
3504 0.00151515 5.29242 0.635713 0.204001
3505 0.00151515 5.29394 0.634752 0.203865
3506 0.00151515 5.29545 0.633788 0.203727
3507 0.00151515 5.29697 0.632828 0.203593
3508 0.00151515 5.29848 0.631868 0.203457
3509 0.00151515 5.3 0.630912 0.203325
3510 0.00151515 5.30152 0.629952 0.203191
3511 0.00151515 5.30303 0.628991 0.20306
3512 0.00151515 5.30455 0.628024 0.202928
3513 0.00151515 5.30606 0.627055 0.202794
3514 0.00151515 5.30758 0.626081 0.202655
3515 0.00151515 5.30909 0.625107 0.202521
3516 0.00151515 5.31061 0.624129 0.202385
3517 0.00151515 5.31212 0.623152 0.202253
3518 0.00151515 5.31364 0.622173 0.202119
3519 0.00151515 5.31515 0.621198 0.201988
3520 0.00151515 5.31667 0.620222 0.201857
3521 0.00151515 5.31818 0.61925 0.201728
3522 0.00151515 5.3197 0.618276 0.201598
3523 0.00151515 5.32121 0.6173 0.201471
3524 0.00151515 5.32273 0.61632 0.201343
3525 0.00151515 5.32424 0.615343 0.201218
3526 0.00151515 5.32576 0.614376 0.201091
3527 0.00151515 5.32727 0.613404 0.200967
3528 0.00151515 5.32879 0.612429 0.200842
3529 0.00151515 5.3303 0.611453 0.20072
3530 0.00151515 5.33182 0.610472 0.200596
3531 0.00151515 5.33333 0.609495 0.200476
3532 0.00151515 5.33485 0.608517 0.200354
3533 0.00151515 5.33636 0.607544 0.200235
3534 0.00151515 5.33788 0.606571 0.200115
3535 0.00151515 5.33939 0.6056 0.199998
3536 0.00151515 5.34091 0.604631 0.19988
3537 0.00151515 5.34242 0.603659 0.199764
3538 0.00151515 5.34394 0.602683 0.199646
3539 0.00151515 5.34545 0.601708 0.199532
3540 0.00151515 5.34697 0.600734 0.199415
3541 0.00151515 5.34848 0.599764 0.199301
3542 0.00151515 5.35 0.598794 0.199186
3543 0.00151515 5.35152 0.597825 0.199073
3544 0.00151515 5.35303 0.596853 0.198959
3545 0.00151515 5.35455 0.595878 0.198847
3546 0.00151515 5.35606 0.594899 0.198734
3547 0.00151515 5.35758 0.59392 0.198624
3548 0.00151515 5.35909 0.59294 0.198512
3549 0.00151515 5.36061 0.591961 0.198403
3550 0.00151515 5.36212 0.590982 0.198293
3551 0.00151515 5.36364 0.590007 0.19818
3552 0.00151515 5.36515 0.589032 0.198065
3553 0.00151515 5.36667 0.588061 0.197953
3554 0.00151515 5.36818 0.587086 0.197839
3555 0.00151515 5.3697 0.586171 0.197729
3556 0.00151515 5.37121 0.585199 0.197616
3557 0.00151515 5.37273 0.584232 0.197506
3558 0.00151515 5.37424 0.583264 0.197394
3559 0.00151515 5.37576 0.582303 0.197286
3560 0.00151515 5.37727 0.581341 0.197175
3561 0.00151515 5.37879 0.580384 0.197067
3562 0.00151515 5.3803 0.579425 0.196957
3563 0.00151515 5.38182 0.57841 0.19685
3564 0.00151515 5.38333 0.577444 0.196741
3565 0.00151515 5.38485 0.576474 0.196635
3566 0.00151515 5.38636 0.575504 0.196528
3567 0.00151515 5.38788 0.574533 0.196423
3568 0.00151515 5.38939 0.573556 0.196309
3569 0.00151515 5.39091 0.572575 0.196196
3570 0.00151515 5.39242 0.571592 0.196082
3571 0.00151515 5.39394 0.57061 0.195971
3572 0.00151515 5.39545 0.569628 0.195855
3573 0.00151515 5.39697 0.56865 0.195743
3574 0.00151515 5.39848 0.567672 0.195628
3575 0.00151515 5.4 0.566697 0.195518
3576 0.00151515 5.40152 0.565724 0.195404
3577 0.00151515 5.40303 0.564754 0.195293
3578 0.00151515 5.40455 0.563784 0.195178
3579 0.00151515 5.40606 0.562818 0.195068
3580 0.00151515 5.40758 0.561852 0.194954
3581 0.00151515 5.40909 0.560894 0.194844
3582 0.00151515 5.41061 0.559937 0.194731
3583 0.00151515 5.41212 0.558987 0.194621
3584 0.00151515 5.41364 0.558036 0.194508
3585 0.00151515 5.41515 0.557092 0.194397
3586 0.00151515 5.41667 0.556144 0.194284
3587 0.00151515 5.41818 0.555203 0.194174
3588 0.00151515 5.4197 0.554261 0.194061
3589 0.00151515 5.42121 0.553326 0.193952
3590 0.00151515 5.42273 0.55239 0.19384
3591 0.00151515 5.42424 0.551449 0.193731
3592 0.00151515 5.42576 0.550503 0.19362
3593 0.00151515 5.42727 0.549552 0.193511
3594 0.00151515 5.42879 0.548595 0.1934
3595 0.00151515 5.4303 0.547637 0.193292
3596 0.00151515 5.43182 0.54668 0.193182
3597 0.00151515 5.43333 0.545725 0.193074
3598 0.00151515 5.43485 0.544776 0.192964
3599 0.00151515 5.43636 0.543823 0.192852
3600 0.00151515 5.43788 0.542871 0.192737
3601 0.00151515 5.43939 0.541924 0.192626
3602 0.00151515 5.44091 0.540978 0.192511
3603 0.00151515 5.44242 0.540038 0.192401
3604 0.00151515 5.44394 0.539099 0.192287
3605 0.00151515 5.44545 0.538165 0.192178
3606 0.00151515 5.44697 0.53723 0.192064
3607 0.00151515 5.44848 0.536298 0.191956
3608 0.00151515 5.45 0.535363 0.191843
3609 0.00151515 5.45152 0.534433 0.191736
3610 0.00151515 5.45303 0.533501 0.191624
3611 0.00151515 5.45455 0.532575 0.191517
3612 0.00151515 5.45606 0.531648 0.191406
3613 0.00151515 5.45758 0.530728 0.1913
3614 0.00151515 5.45909 0.529808 0.191191
3615 0.00151515 5.46061 0.528894 0.191087
3616 0.00151515 5.46212 0.527975 0.190978
3617 0.00151515 5.46364 0.527063 0.190875
3618 0.00151515 5.46515 0.526152 0.190768
3619 0.00151515 5.46667 0.52525 0.190666
3620 0.00151515 5.46818 0.524352 0.19056
3621 0.00151515 5.4697 0.523463 0.190459
3622 0.00151515 5.47121 0.522572 0.190354
3623 0.00151515 5.47273 0.521685 0.190253
3624 0.00151515 5.47424 0.520795 0.190149
3625 0.00151515 5.47576 0.51991 0.19005
3626 0.00151515 5.47727 0.519019 0.189947
3627 0.00151515 5.47879 0.518131 0.189849
3628 0.00151515 5.4803 0.517239 0.189748
3629 0.00151515 5.48182 0.516345 0.189651
3630 0.00151515 5.48333 0.515446 0.189552
3631 0.00151515 5.48485 0.514545 0.189458
3632 0.00151515 5.48636 0.51364 0.189361
3633 0.00151515 5.48788 0.512739 0.189268
3634 0.00151515 5.48939 0.511834 0.189174
3635 0.00151515 5.49091 0.510933 0.189083
3636 0.00151515 5.49242 0.51003 0.18899
3637 0.00151515 5.49394 0.50913 0.188901
3638 0.00151515 5.49545 0.508231 0.18881
3639 0.00151515 5.49697 0.507338 0.188722
3640 0.00151515 5.49848 0.506445 0.188632
3641 0.00151515 5.5 0.505556 0.188545
3642 0.00151515 5.50152 0.504665 0.188445
3643 0.00151515 5.50303 0.503775 0.188351
3644 0.00151515 5.50455 0.50288 0.188253
3645 0.00151515 5.50606 0.501988 0.188161
3646 0.00151515 5.50758 0.501096 0.188064
3647 0.00151515 5.50909 0.500206 0.187973
3648 0.00151515 5.51061 0.499317 0.187878
3649 0.00151515 5.51212 0.498432 0.187789
3650 0.00151515 5.51364 0.497547 0.187696
3651 0.00151515 5.51515 0.496668 0.187609
3652 0.00151515 5.51667 0.495789 0.187519
3653 0.00151515 5.51818 0.494915 0.187434
3654 0.00151515 5.5197 0.494042 0.187346
3655 0.00151515 5.52121 0.493174 0.187263
3656 0.00151515 5.52273 0.492305 0.187177
3657 0.00151515 5.52424 0.491435 0.187097
3658 0.00151515 5.52576 0.490563 0.187013
3659 0.00151515 5.52727 0.489697 0.186934
3660 0.00151515 5.52879 0.488831 0.186852
3661 0.00151515 5.5303 0.487972 0.186775
3662 0.00151515 5.53182 0.487112 0.186695
3663 0.00151515 5.53333 0.486262 0.186619
3664 0.00151515 5.53485 0.485414 0.186541
3665 0.00151515 5.53636 0.484572 0.186467
3666 0.00151515 5.53788 0.483726 0.18639
3667 0.00151515 5.53939 0.482885 0.186317
3668 0.00151515 5.54091 0.482034 0.186243
3669 0.00151515 5.54242 0.481188 0.186172
3670 0.00151515 5.54394 0.480342 0.1861
3671 0.00151515 5.54545 0.479498 0.186031
3672 0.00151515 5.54697 0.478644 0.185961
3673 0.00151515 5.54848 0.477796 0.185895
3674 0.00151515 5.55 0.476946 0.185827
3675 0.00151515 5.55152 0.476098 0.185763
3676 0.00151515 5.55303 0.47525 0.185698
3677 0.00151515 5.55455 0.474403 0.185636
3678 0.00151515 5.55606 0.4736 0.185573
3679 0.00151515 5.55758 0.472752 0.185514
3680 0.00151515 5.55909 0.471905 0.185454
3681 0.00151515 5.56061 0.471061 0.185397
3682 0.00151515 5.56212 0.47017 0.185339
3683 0.00151515 5.56364 0.46933 0.185284
3684 0.00151515 5.56515 0.46849 0.185227
3685 0.00151515 5.56667 0.467657 0.185174
3686 0.00151515 5.56818 0.466822 0.185119
3687 0.00151515 5.5697 0.465994 0.185067
3688 0.00151515 5.57121 0.465161 0.185009
3689 0.00151515 5.57273 0.464334 0.184954
3690 0.00151515 5.57424 0.463497 0.184895
3691 0.00151515 5.57576 0.462666 0.184841
3692 0.00151515 5.57727 0.461832 0.184784
3693 0.00151515 5.57879 0.461002 0.184732
3694 0.00151515 5.5803 0.46017 0.184676
3695 0.00151515 5.58182 0.459345 0.184625
3696 0.00151515 5.58333 0.45851 0.184572
3697 0.00151515 5.58485 0.457676 0.184523
3698 0.00151515 5.58636 0.456839 0.184472
3699 0.00151515 5.58788 0.456003 0.184426
3700 0.00151515 5.58939 0.455165 0.184377
3701 0.00151515 5.59091 0.454329 0.184334
3702 0.00151515 5.59242 0.453493 0.184287
3703 0.00151515 5.59394 0.45266 0.184246
3704 0.00151515 5.59545 0.451829 0.184202
3705 0.00151515 5.59697 0.451004 0.184163
3706 0.00151515 5.59848 0.450177 0.184121
3707 0.00151515 5.6 0.449357 0.184086
3708 0.00151515 5.60152 0.448537 0.184047
3709 0.00151515 5.60303 0.447721 0.184015
3710 0.00151515 5.60455 0.446906 0.183984
3711 0.00151515 5.60606 0.446097 0.183949
3712 0.00151515 5.60758 0.445287 0.183912
3713 0.00151515 5.60909 0.444484 0.183885
3714 0.00151515 5.61061 0.443681 0.183844
3715 0.00151515 5.61212 0.442884 0.183824
3716 0.00151515 5.61364 0.442084 0.183797
3717 0.00151515 5.61515 0.441291 0.183768
3718 0.00151515 5.61667 0.440497 0.183737
3719 0.00151515 5.61818 0.439709 0.183704
3720 0.00151515 5.6197 0.438921 0.183674
3721 0.00151515 5.62121 0.43814 0.183641
3722 0.00151515 5.62273 0.437359 0.183611
3723 0.00151515 5.62424 0.436584 0.18358
3724 0.00151515 5.62576 0.435809 0.183549
3725 0.00151515 5.62727 0.435043 0.183518
3726 0.00151515 5.62879 0.434275 0.183486
3727 0.00151515 5.6303 0.433513 0.183461
3728 0.00151515 5.63182 0.432748 0.183431
3729 0.00151515 5.63333 0.431991 0.183406
3730 0.00151515 5.63485 0.431231 0.183374
3731 0.00151515 5.63636 0.430477 0.183347
3732 0.00151515 5.63788 0.42972 0.183316
3733 0.00151515 5.63939 0.428967 0.183291
3734 0.00151515 5.64091 0.428211 0.18326
3735 0.00151515 5.64242 0.427459 0.183236
3736 0.00151515 5.64394 0.4267 0.183207
3737 0.00151515 5.64545 0.425944 0.183184
3738 0.00151515 5.64697 0.425182 0.183155
3739 0.00151515 5.64848 0.424429 0.183132
3740 0.00151515 5.65 0.423671 0.183103
3741 0.00151515 5.65152 0.422917 0.183079
3742 0.00151515 5.65303 0.422159 0.183052
3743 0.00151515 5.65455 0.421404 0.18303
3744 0.00151515 5.65606 0.420646 0.183004
3745 0.00151515 5.65758 0.419887 0.182981
3746 0.00151515 5.65909 0.419131 0.182954
3747 0.00151515 5.66061 0.418377 0.182931
3748 0.00151515 5.66212 0.41762 0.182903
3749 0.00151515 5.66364 0.416864 0.182879
3750 0.00151515 5.66515 0.416107 0.182852
3751 0.00151515 5.66667 0.415352 0.182829
3752 0.00151515 5.66818 0.414597 0.182803
3753 0.00151515 5.6697 0.413846 0.182781
3754 0.00151515 5.67121 0.413095 0.182754
3755 0.00151515 5.67273 0.412348 0.182733
3756 0.00151515 5.67424 0.411601 0.182707
3757 0.00151515 5.67576 0.410857 0.182686
3758 0.00151515 5.67727 0.410114 0.182661
3759 0.00151515 5.67879 0.409376 0.182641
3760 0.00151515 5.6803 0.408638 0.182616
3761 0.00151515 5.68182 0.407906 0.182597
3762 0.00151515 5.68333 0.407174 0.182574
3763 0.00151515 5.68485 0.406448 0.182556
3764 0.00151515 5.68636 0.405721 0.182533
3765 0.00151515 5.68788 0.405001 0.182515
3766 0.00151515 5.68939 0.40428 0.182493
3767 0.00151515 5.69091 0.403566 0.182475
3768 0.00151515 5.69242 0.40285 0.182453
3769 0.00151515 5.69394 0.402141 0.182436
3770 0.00151515 5.69545 0.401432 0.182414
3771 0.00151515 5.69697 0.400729 0.182397
3772 0.00151515 5.69848 0.400025 0.182376
3773 0.00151515 5.7 0.399326 0.182359
3774 0.00151515 5.70152 0.398628 0.182332
3775 0.00151515 5.70303 0.397938 0.18231
3776 0.00151515 5.70455 0.397248 0.182284
3777 0.00151515 5.70606 0.39656 0.182262
3778 0.00151515 5.70758 0.395872 0.182237
3779 0.00151515 5.70909 0.395184 0.182215
3780 0.00151515 5.71061 0.394496 0.182189
3781 0.00151515 5.71212 0.393812 0.182167
3782 0.00151515 5.71364 0.393128 0.18214
3783 0.00151515 5.71515 0.392451 0.182118
3784 0.00151515 5.71667 0.39177 0.182091
3785 0.00151515 5.71818 0.391093 0.182068
3786 0.00151515 5.7197 0.390417 0.182041
3787 0.00151515 5.72121 0.389745 0.182018
3788 0.00151515 5.72273 0.389074 0.181991
3789 0.00151515 5.72424 0.388407 0.181967
3790 0.00151515 5.72576 0.387738 0.181939
3791 0.00151515 5.72727 0.387076 0.181915
3792 0.00151515 5.72879 0.386414 0.181887
3793 0.00151515 5.7303 0.385756 0.181864
3794 0.00151515 5.73182 0.385098 0.181836
3795 0.00151515 5.73333 0.384445 0.181812
3796 0.00151515 5.73485 0.383792 0.181785
3797 0.00151515 5.73636 0.383144 0.18176
3798 0.00151515 5.73788 0.382496 0.181732
3799 0.00151515 5.73939 0.381854 0.181708
3800 0.00151515 5.74091 0.381212 0.181681
3801 0.00151515 5.74242 0.380574 0.181657
3802 0.00151515 5.74394 0.379936 0.181629
3803 0.00151515 5.74545 0.379303 0.181606
3804 0.00151515 5.74697 0.37867 0.181578
3805 0.00151515 5.74848 0.378041 0.181555
3806 0.00151515 5.75 0.377412 0.181528
3807 0.00151515 5.75152 0.376792 0.181505
3808 0.00151515 5.75303 0.376173 0.181476
3809 0.00151515 5.75455 0.375559 0.181449
3810 0.00151515 5.75606 0.374943 0.181418
3811 0.00151515 5.75758 0.374331 0.181392
3812 0.00151515 5.75909 0.373719 0.181362
3813 0.00151515 5.76061 0.373113 0.181336
3814 0.00151515 5.76212 0.372503 0.181307
3815 0.00151515 5.76364 0.371896 0.181282
3816 0.00151515 5.76515 0.37129 0.181254
3817 0.00151515 5.76667 0.370688 0.18123
3818 0.00151515 5.76818 0.370118 0.181203
3819 0.00151515 5.7697 0.369517 0.181179
3820 0.00151515 5.77121 0.368918 0.181152
3821 0.00151515 5.77273 0.368323 0.181129
3822 0.00151515 5.77424 0.367727 0.181103
3823 0.00151515 5.77576 0.367103 0.18108
3824 0.00151515 5.77727 0.366513 0.181054
3825 0.00151515 5.77879 0.365926 0.181032
3826 0.00151515 5.7803 0.36534 0.181008
3827 0.00151515 5.78182 0.364758 0.180986
3828 0.00151515 5.78333 0.364177 0.180962
3829 0.00151515 5.78485 0.363599 0.180941
3830 0.00151515 5.78636 0.363021 0.180917
3831 0.00151515 5.78788 0.36245 0.180897
3832 0.00151515 5.78939 0.36188 0.180873
3833 0.00151515 5.79091 0.361313 0.180853
3834 0.00151515 5.79242 0.360747 0.18083
3835 0.00151515 5.79394 0.360186 0.18081
3836 0.00151515 5.79545 0.359624 0.180788
3837 0.00151515 5.79697 0.359065 0.180768
3838 0.00151515 5.79848 0.358507 0.180745
3839 0.00151515 5.8 0.357954 0.180726
3840 0.00151515 5.80152 0.357403 0.180703
3841 0.00151515 5.80303 0.35686 0.180684
3842 0.00151515 5.80455 0.356312 0.180662
3843 0.00151515 5.80606 0.355766 0.180642
3844 0.00151515 5.80758 0.35522 0.18062
3845 0.00151515 5.80909 0.354677 0.1806
3846 0.00151515 5.81061 0.354136 0.180578
3847 0.00151515 5.81212 0.353598 0.180556
3848 0.00151515 5.81364 0.353061 0.18053
3849 0.00151515 5.81515 0.352528 0.180507
3850 0.00151515 5.81667 0.351995 0.180481
3851 0.00151515 5.81818 0.351466 0.180457
3852 0.00151515 5.8197 0.350936 0.180431
3853 0.00151515 5.82121 0.35041 0.180407
3854 0.00151515 5.82273 0.349885 0.18038
3855 0.00151515 5.82424 0.349364 0.180356
3856 0.00151515 5.82576 0.348843 0.180329
3857 0.00151515 5.82727 0.348327 0.180304
3858 0.00151515 5.82879 0.347814 0.180277
3859 0.00151515 5.8303 0.347304 0.180252
3860 0.00151515 5.83182 0.346795 0.180224
3861 0.00151515 5.83333 0.346288 0.180199
3862 0.00151515 5.83485 0.345782 0.180171
3863 0.00151515 5.83636 0.345281 0.180145
3864 0.00151515 5.83788 0.344781 0.180117
3865 0.00151515 5.83939 0.344286 0.180091
3866 0.00151515 5.84091 0.343793 0.180062
3867 0.00151515 5.84242 0.343303 0.180036
3868 0.00151515 5.84394 0.342815 0.180007
3869 0.00151515 5.84545 0.342329 0.179981
3870 0.00151515 5.84697 0.341846 0.179952
3871 0.00151515 5.84848 0.341368 0.179926
3872 0.00151515 5.85 0.340891 0.179896
3873 0.00151515 5.85152 0.340417 0.17987
3874 0.00151515 5.85303 0.339945 0.179841
3875 0.00151515 5.85455 0.339477 0.179814
3876 0.00151515 5.85606 0.339011 0.179785
3877 0.00151515 5.85758 0.338549 0.179758
3878 0.00151515 5.85909 0.33809 0.179728
