Level 8, Oh 1.0e-02, Oha 1.0e-04, De 0.0e+00, Ec 0.0e+00
i dt t ke ymin
3554 0.000890135 5.02879 1.44988 1.36245e-18
3555 0.000901403 5.02969 1.44772 1.36245e-18
3556 0.000963143 5.03065 1.4457 1.36245e-18
3557 0.00100502 5.03166 1.44364 1.36245e-18
3558 0.0010514 5.03271 1.4417 1.36245e-18
3559 0.00108532 5.0338 1.44006 1.36245e-18
3560 0.00112211 5.03492 1.43909 1.36245e-18
3561 0.00081353 5.03573 1.43778 1.36245e-18
3562 0.000880396 5.03661 1.43708 1.36245e-18
3563 0.000880396 5.03749 1.4363 0
3564 0.000905914 5.0384 1.43631 1.36245e-18
3565 0.000810555 5.03921 1.43524 1.36245e-18
3566 0.000832762 5.04004 1.43534 1.36245e-18
3567 0.000832762 5.04087 1.43525 1.36245e-18
3568 0.000832762 5.04171 1.43487 2.7249e-18
3569 0.000844831 5.04255 1.43482 1.36245e-18
3570 0.00085744 5.04341 1.43452 1.36245e-18
3571 0.000870632 5.04428 1.43523 1.36245e-18
3572 0.000763294 5.04504 1.43507 1.36245e-18
3573 0.000785102 5.04583 1.43566 1.36245e-18
3574 0.000796648 5.04662 1.4361 0
3575 0.00082116 5.04745 1.43641 1.36245e-18
3576 0.000847649 5.04829 1.43748 1.36245e-18
3577 0.000861776 5.04916 1.43793 1.36245e-18
3578 0.000876635 5.05003 1.43864 1.36245e-18
3579 0.000908512 5.05094 1.43976 1.36245e-18
3580 0.000925654 5.05187 1.4412 1.36245e-18
3581 0.000925654 5.05279 1.44208 0
3582 0.000925654 5.05372 1.44327 1.36245e-18
3583 0.000857087 5.05457 1.44461 1.36245e-18
3584 0.000811172 5.05539 1.44608 1.36245e-18
3585 0.000782709 5.05617 1.44698 1.36245e-18
3586 0.000742911 5.05691 1.448 1.36245e-18
3587 0.000694981 5.05761 1.44907 1.36245e-18
3588 0.000662404 5.05827 1.45007 0
3589 0.000642022 5.05891 1.45089 1.36245e-18
3590 0.000642022 5.05955 1.45188 1.36245e-18
3591 0.000642022 5.06019 1.45279 2.7249e-18
3592 0.000642022 5.06084 1.45362 2.7249e-18
3593 0.000642022 5.06148 1.45444 1.36245e-18
3594 0.000642022 5.06212 1.45537 1.36245e-18
3595 0.000642022 5.06276 1.45599 1.36245e-18
3596 0.000642022 5.0634 1.4565 1.36245e-18
3597 0.000642022 5.06405 1.45702 1.36245e-18
3598 0.000642022 5.06469 1.45745 1.36245e-18
3599 0.000642022 5.06533 1.45789 2.7249e-18
3600 0.000642022 5.06597 1.45843 0
3601 0.000654369 5.06663 1.45898 2.7249e-18
3602 0.000654369 5.06728 1.45933 2.7249e-18
3603 0.000654369 5.06794 1.45947 4.08735e-18
3604 0.000668001 5.0686 1.45974 1.36245e-18
3605 0.000668001 5.06927 1.46005 1.36245e-18
3606 0.000682846 5.06995 1.46035 1.36245e-18
3607 0.000682846 5.07064 1.46024 1.36245e-18
3608 0.000699104 5.07134 1.4601 4.08735e-18
3609 0.000699104 5.07204 1.46005 4.08735e-18
3610 0.00071703 5.07275 1.46021 2.7249e-18
3611 0.00071703 5.07347 1.46024 2.7249e-18
3612 0.000736947 5.07421 1.46015 1.36245e-18
3613 0.000758622 5.07497 1.45986 1.36245e-18
3614 0.000758622 5.07572 1.45959 2.7249e-18
3615 0.000783094 5.07651 1.45932 1.36245e-18
3616 0.000783094 5.07729 1.45901 2.7249e-18
3617 0.000811061 5.0781 1.45859 6.81224e-18
3618 0.000842256 5.07894 1.45791 9.53714e-18
3619 0.000842256 5.07979 1.45742 1.36245e-18
3620 0.000878876 5.08066 1.45652 9.53714e-18
3621 0.000878876 5.08154 1.45581 9.53714e-18
3622 0.000878876 5.08242 1.45491 9.53714e-18
3623 0.000925133 5.08335 1.45391 9.53714e-18
3624 0.000925133 5.08427 1.4531 9.53714e-18
3625 0.000925133 5.0852 1.45172 9.53714e-18
3626 0.000925133 5.08612 1.45042 9.53714e-18
3627 0.000991213 5.08711 1.44905 9.53714e-18
3628 0.000991213 5.08811 1.44756 9.53714e-18
3629 0.000991213 5.0891 1.446 9.53714e-18
3630 0.00109033 5.09019 1.44433 9.53714e-18
3631 0.00109033 5.09128 1.44247 9.53714e-18
3632 0.00109033 5.09237 1.44057 9.53714e-18
3633 0.00109033 5.09346 1.43852 9.53714e-18
3634 0.00109033 5.09455 1.43637 9.53714e-18
3635 0.00109033 5.09564 1.43425 9.53714e-18
3636 0.00109033 5.09673 1.4326 9.53714e-18
3637 0.00109033 5.09782 1.43034 9.53714e-18
3638 0.00109033 5.09891 1.42819 9.53714e-18
3639 0.00109033 5.1 1.42616 9.53714e-18
3640 0.00135135 5.10135 1.42331 9.53714e-18
3641 0.00137012 5.10272 1.4203 9.53714e-18
3642 0.00138969 5.10411 1.41767 9.53714e-18
3643 0.00138969 5.1055 1.4136 9.53714e-18
3644 0.00141043 5.10691 1.41028 9.53714e-18
3645 0.00141043 5.10832 1.40694 9.53714e-18
3646 0.00143247 5.10975 1.40414 9.53714e-18
3647 0.00143247 5.11119 1.4003 9.53714e-18
3648 0.00143247 5.11262 1.39706 9.53714e-18
3649 0.00145635 5.11408 1.39386 9.53714e-18
3650 0.00145635 5.11553 1.39072 9.53714e-18
3651 0.00145635 5.11699 1.38743 9.53714e-18
3652 0.00145635 5.11844 1.38442 9.53714e-18
3653 0.00145635 5.1199 1.38217 9.53714e-18
3654 0.00148332 5.12138 1.37902 9.53714e-18
3655 0.00148332 5.12287 1.37621 9.53714e-18
3656 0.00148332 5.12435 1.37317 9.53714e-18
3657 0.00148332 5.12583 1.36974 9.53714e-18
3658 0.00148332 5.12732 1.36687 9.53714e-18
3659 0.00148332 5.1288 1.36469 9.53714e-18
3660 0.00148332 5.13028 1.36241 9.53714e-18
3661 0.00148332 5.13177 1.35767 9.53714e-18
3662 0.00148332 5.13325 1.35505 9.53714e-18
3663 0.00148332 5.13473 1.35144 9.53714e-18
3664 0.00148332 5.13622 1.34866 9.53714e-18
3665 0.00148332 5.1377 1.34592 9.53714e-18
3666 0.00148332 5.13918 1.34243 9.53714e-18
3667 0.00148332 5.14067 1.33892 9.53714e-18
3668 0.00148332 5.14215 1.33562 9.53714e-18
3669 0.00148332 5.14363 1.33312 9.53714e-18
3670 0.00128105 5.14492 1.33036 9.53714e-18
3671 0.00131155 5.14623 1.32615 9.53714e-18
3672 0.00131155 5.14754 1.32341 9.53714e-18
3673 0.00134518 5.14888 1.32091 9.53714e-18
3674 0.00134518 5.15023 1.3182 9.53714e-18
3675 0.00115748 5.15139 1.31571 9.53714e-18
3676 0.00115748 5.15254 1.31071 9.53714e-18
3677 0.00118641 5.15373 1.30673 9.53714e-18
3678 0.00121764 5.15495 1.30338 9.53714e-18
3679 0.00125146 5.1562 1.30038 9.53714e-18
3680 0.00125146 5.15745 1.2971 9.53714e-18
3681 0.00128938 5.15874 1.29407 9.53714e-18
3682 0.00128938 5.16003 1.28968 9.53714e-18
3683 0.00133236 5.16136 1.2852 9.53714e-18
3684 0.00133236 5.16269 1.28075 9.53714e-18
3685 0.00133236 5.16403 1.27649 9.53714e-18
3686 0.00138361 5.16541 1.27214 9.53714e-18
3687 0.00138361 5.16679 1.26833 9.53714e-18
3688 0.00138361 5.16818 1.26376 9.53714e-18
3689 0.00138361 5.16956 1.25954 9.53714e-18
3690 0.00138361 5.17094 1.25489 9.53714e-18
3691 0.00138361 5.17233 1.25046 9.53714e-18
3692 0.00138361 5.17371 1.24565 9.53714e-18
3693 0.00138361 5.1751 1.24105 9.53714e-18
3694 0.00138361 5.17648 1.23612 9.53714e-18
3695 0.00138361 5.17786 1.23136 9.53714e-18
3696 0.00138361 5.17925 1.22672 9.53714e-18
3697 0.00138361 5.18063 1.22186 9.53714e-18
3698 0.00138361 5.18201 1.21708 9.53714e-18
3699 0.00138361 5.1834 1.21225 9.53714e-18
3700 0.00138361 5.18478 1.20748 9.53714e-18
3701 0.00138361 5.18616 1.20274 9.53714e-18
3702 0.00138361 5.18755 1.19802 9.53714e-18
3703 0.00138361 5.18893 1.19322 9.53714e-18
3704 0.00138361 5.19031 1.18849 9.53714e-18
3705 0.00138361 5.1917 1.18376 9.53714e-18
3706 0.00138361 5.19308 1.17913 9.53714e-18
3707 0.00138361 5.19447 1.17445 9.53714e-18
3708 0.00138361 5.19585 1.16981 9.53714e-18
3709 0.00138361 5.19723 1.16516 9.53714e-18
3710 0.00138361 5.19862 1.16059 9.53714e-18
3711 0.00138361 5.2 1.15594 9.53714e-18
3712 0.00151515 5.20152 1.1509 9.53714e-18
3713 0.00151515 5.20303 1.14604 9.53714e-18
3714 0.00151515 5.20455 1.14105 9.53714e-18
3715 0.00151515 5.20606 1.13618 9.53714e-18
3716 0.00151515 5.20758 1.13141 9.53714e-18
3717 0.00151515 5.20909 1.12666 9.53714e-18
3718 0.00151515 5.21061 1.12186 9.53714e-18
3719 0.00151515 5.21212 1.11712 9.53714e-18
3720 0.00151515 5.21364 1.11239 9.53714e-18
3721 0.00151515 5.21515 1.1078 9.53714e-18
3722 0.00151515 5.21667 1.10333 9.53714e-18
3723 0.00151515 5.21818 1.09877 9.53714e-18
3724 0.00151515 5.2197 1.09454 9.53714e-18
3725 0.00146006 5.22116 1.0902 9.53714e-18
3726 0.00146006 5.22262 1.08624 9.53714e-18
3727 0.00138184 5.224 1.08226 9.53714e-18
3728 0.00140743 5.22541 1.07836 9.53714e-18
3729 0.00140743 5.22681 1.07454 9.53714e-18
3730 0.00143502 5.22825 1.07075 9.53714e-18
3731 0.00143502 5.22968 1.06702 9.53714e-18
3732 0.00143502 5.23112 1.06336 9.53714e-18
3733 0.00143502 5.23255 1.05978 9.53714e-18
3734 0.00146622 5.23402 1.05603 9.53714e-18
3735 0.00146622 5.23549 1.05244 9.53714e-18
3736 0.00146622 5.23695 1.04883 9.53714e-18
3737 0.00146622 5.23842 1.04537 9.53714e-18
3738 0.00146622 5.23988 1.04188 9.53714e-18
3739 0.00146622 5.24135 1.03862 9.53714e-18
3740 0.00133293 5.24268 1.03553 9.53714e-18
3741 0.00133293 5.24402 1.03256 9.53714e-18
3742 0.00136544 5.24538 1.02952 9.53714e-18
3743 0.00136544 5.24675 1.02666 9.53714e-18
3744 0.00136544 5.24811 1.02366 9.53714e-18
3745 0.00140234 5.24952 1.02083 9.53714e-18
3746 0.00140234 5.25092 1.01798 9.53714e-18
3747 0.00140234 5.25232 1.01503 9.53714e-18
3748 0.00140234 5.25372 1.01226 9.53714e-18
3749 0.00144616 5.25517 1.00936 9.53714e-18
3750 0.00144616 5.25662 1.00646 9.53714e-18
3751 0.00144616 5.25806 1.00365 9.53714e-18
3752 0.00144616 5.25951 1.00093 9.53714e-18
3753 0.00144616 5.26095 0.998065 9.53714e-18
3754 0.00144616 5.2624 0.995265 9.53714e-18
3755 0.00144616 5.26385 0.992491 9.53714e-18
3756 0.00144616 5.26529 0.989728 9.53714e-18
3757 0.00144616 5.26674 0.986973 9.53714e-18
3758 0.00144616 5.26818 0.984303 9.53714e-18
3759 0.00144616 5.26963 0.981594 9.53714e-18
3760 0.00144616 5.27108 0.978678 9.53714e-18
3761 0.00144616 5.27252 0.975888 9.53714e-18
3762 0.00144616 5.27397 0.973317 9.53714e-18
3763 0.00118323 5.27515 0.97073 9.53714e-18
3764 0.00124239 5.27639 0.968218 9.53714e-18
3765 0.00124239 5.27764 0.96564 9.53714e-18
3766 0.00124239 5.27888 0.963035 9.53714e-18
3767 0.00132004 5.2802 0.960331 9.53714e-18
3768 0.00132004 5.28152 0.957535 9.53714e-18
3769 0.00132004 5.28284 0.954698 9.53714e-18
3770 0.00132004 5.28416 0.951896 9.53714e-18
3771 0.00132004 5.28548 0.949038 9.53714e-18
3772 0.00132004 5.2868 0.946131 9.53714e-18
3773 0.00132004 5.28812 0.943295 9.53714e-18
3774 0.00132004 5.28944 0.940373 9.53714e-18
3775 0.00132004 5.29076 0.937377 9.53714e-18
3776 0.00132004 5.29208 0.934432 9.53714e-18
3777 0.00132004 5.2934 0.931465 9.53714e-18
3778 0.00132004 5.29472 0.928355 9.53714e-18
3779 0.00132004 5.29604 0.925256 9.53714e-18
3780 0.00132004 5.29736 0.922243 9.53714e-18
3781 0.00132004 5.29868 0.919088 9.53714e-18
3782 0.00132004 5.3 0.915948 9.53714e-18
3783 0.00147059 5.30147 0.912447 9.53714e-18
3784 0.00149287 5.30296 0.908969 9.53714e-18
3785 0.00149287 5.30446 0.905411 9.53714e-18
3786 0.00149287 5.30595 0.90186 9.53714e-18
3787 0.00149287 5.30744 0.898445 9.53714e-18
3788 0.00149287 5.30893 0.894975 9.53714e-18
3789 0.00149287 5.31043 0.891463 9.53714e-18
3790 0.00149287 5.31192 0.888025 9.53714e-18
3791 0.00149287 5.31341 0.884731 9.53714e-18
3792 0.00149287 5.31491 0.881236 9.53714e-18
3793 0.00139498 5.3163 0.878203 9.53714e-18
3794 0.00139498 5.3177 0.874961 9.53714e-18
3795 0.00141903 5.31912 0.871769 9.53714e-18
3796 0.00141903 5.32053 0.868891 9.53714e-18
3797 0.00134687 5.32188 0.865831 9.53714e-18
3798 0.0013705 5.32325 0.862838 9.53714e-18
3799 0.00139542 5.32465 0.85993 9.53714e-18
3800 0.00139542 5.32604 0.856997 9.53714e-18
3801 0.00139542 5.32744 0.854136 9.53714e-18
3802 0.00142278 5.32886 0.851237 9.53714e-18
3803 0.00142278 5.33028 0.848334 9.53714e-18
3804 0.00142278 5.33171 0.845491 9.53714e-18
3805 0.00145305 5.33316 0.842545 9.53714e-18
3806 0.00145305 5.33461 0.839753 9.53714e-18
3807 0.00145305 5.33607 0.836808 9.53714e-18
3808 0.00145305 5.33752 0.83381 9.53714e-18
3809 0.00145305 5.33897 0.830874 9.53714e-18
3810 0.00145305 5.34042 0.828014 9.53714e-18
3811 0.00148938 5.34191 0.824986 9.53714e-18
3812 0.00148938 5.3434 0.821983 9.53714e-18
3813 0.00148938 5.34489 0.819003 9.53714e-18
3814 0.00148938 5.34638 0.816114 7.62971e-17
3815 0.00148938 5.34787 0.812891 1.90743e-17
3816 0.00148938 5.34936 0.809931 0.00199711
3817 0.00148938 5.35085 0.806874 1.22029e-10
3818 0.00148938 5.35234 0.803867 3.71948e-15
3819 0.00148938 5.35383 0.800586 5.72228e-17
3820 0.00148938 5.35532 0.797682 1.11981e-10
3821 0.00144134 5.35676 0.794629 1.75483e-14
3822 0.00144134 5.3582 0.791606 1.37149e-10
3823 0.00139329 5.35959 0.788542 2.42447e-11
3824 0.00139329 5.36099 0.785461 0.00146686
3825 0.00139329 5.36238 0.782388 0.00259043
3826 0.00139329 5.36377 0.779327 0.00259043
3827 0.00139329 5.36517 0.776319 0.000153501
3828 0.00145135 5.36662 0.773105 0.00259043
3829 0.00145135 5.36807 0.769928 2.23963e-10
3830 0.00145135 5.36952 0.766849 0.000564688
3831 0.00145135 5.37097 0.763669 6.1812e-11
3832 0.00145135 5.37242 0.760437 8.31639e-15
3833 0.00145135 5.37388 0.75724 6.25995e-11
3834 0.00145135 5.37533 0.754082 1.4758e-14
3835 0.00145135 5.37678 0.750889 8.77417e-15
3836 0.00145135 5.37823 0.747625 5.59907e-11
3837 0.00145135 5.37968 0.744413 0.00259043
3838 0.00145135 5.38113 0.74129 0.00102649
3839 0.00145135 5.38258 0.738143 7.53797e-11
3840 0.00145135 5.38404 0.734991 1.82677e-14
3841 0.00145135 5.38549 0.731872 6.41454e-11
3842 0.00145135 5.38694 0.728832 9.69787e-11
3843 0.00145135 5.38839 0.725796 0.00151963
3844 0.00145135 5.38984 0.722742 0.00259043
3845 0.00145135 5.39129 0.719764 0.00259043
3846 0.00145135 5.39274 0.716823 0.00259043
3847 0.00145135 5.39419 0.713919 0.00259043
3848 0.00145135 5.39565 0.711055 0.000249133
3849 0.00145135 5.3971 0.708261 2.26788e-11
3850 0.00145135 5.39855 0.705493 0.00299055
3851 0.00145135 5.4 0.702797 1.25199e-10
3852 0.00151515 5.40152 0.699911 0.0028011
3853 0.00151515 5.40303 0.697155 1.37149e-10
3854 0.00151515 5.40455 0.694416 0.00259043
3855 0.00151515 5.40606 0.691799 0.00111552
3856 0.00151515 5.40758 0.689245 9.07153e-11
3857 0.00133948 5.40892 0.686899 0.00232743
3858 0.00135947 5.41027 0.684629 0.00259043
3859 0.00135947 5.41163 0.682565 0.000278822
3860 0.00138072 5.41301 0.680352 0.00259043
3861 0.00140299 5.41442 0.678336 1.58366e-10
3862 0.00140299 5.41582 0.67606 0.000585186
3863 0.00140299 5.41722 0.673959 2.96935e-11
3864 0.00142717 5.41865 0.672042 1.25672e-14
3865 0.00140257 5.42005 0.669897 2.17992e-16
3866 0.00140257 5.42146 0.66844 0.0020867
3867 0.000695078 5.42215 0.667343 1.04749e-10
3868 0.000755813 5.42291 0.666436 1.90443e-14
3869 0.000786663 5.42369 0.665131 1.2262e-17
3870 0.000847847 5.42454 0.663953 3.05188e-16
3871 0.000909138 5.42545 0.662768 2.45241e-17
3872 0.000968173 5.42642 0.661681 0.00259043
3873 0.00100796 5.42743 0.660303 9.69787e-11
3874 0.00105178 5.42848 0.65901 0.00259043
3875 0.00110033 5.42958 0.65778 0.00120187
3876 0.00113582 5.43071 0.656429 0.00119985
3877 0.00117433 5.43189 0.655145 9.89785e-11
3878 0.00119493 5.43308 0.653783 9.05211e-15
3879 0.00121665 5.4343 0.652474 0.00259043
3880 0.00126345 5.43556 0.651211 0.00095467
3881 0.00128872 5.43685 0.649898 0.00183683
3882 0.00128872 5.43814 0.648611 0.00259043
3883 0.00131614 5.43946 0.647354 0.00259043
3884 0.00134538 5.4408 0.646174 0.00043175
3885 0.00134538 5.44215 0.644938 0.00259043
3886 0.00137742 5.44353 0.643719 0.000579512
3887 0.00137742 5.4449 0.642673 0.00259043
3888 0.00137742 5.44628 0.641467 1.11981e-10
3889 0.00141367 5.44769 0.640384 1.75483e-14
3890 0.00141367 5.44911 0.639338 3.04916e-15
3891 0.00141367 5.45052 0.638404 7.35722e-17
3892 0.00141367 5.45194 0.637292 1.67972e-10
3893 0.0014565 5.45339 0.636287 1.53303e-14
3894 0.0014565 5.45485 0.635355 0.00259043
3895 0.0014565 5.4563 0.634562 1.37149e-10
3896 0.0014565 5.45776 0.633452 0.00259043
3897 0.0014565 5.45922 0.632564 0.00259043
3898 0.0014565 5.46067 0.631653 0.000842801
3899 0.0014565 5.46213 0.631436 0.000548939
3900 0.000841535 5.46297 0.630568 0.00259043
3901 0.000903111 5.46388 0.629995 0.00259043
3902 0.000950643 5.46483 0.629527 0.00259043
3903 0.00100497 5.46583 0.629514 0.00259043
3904 0.000876124 5.46671 0.628676 7.91828e-11
3905 0.00095122 5.46766 0.628336 2.56249e-14
3906 0.000980045 5.46864 0.627992 0.000698843
3907 0.000980045 5.46962 0.627308 0.00259043
3908 0.00104763 5.47067 0.627197 0.00259043
3909 0.00094625 5.47161 0.626349 1.37149e-10
3910 0.00097888 5.47259 0.625757 0.00259043
3911 0.00105418 5.47365 0.62536 0.00259043
3912 0.0010981 5.47474 0.625201 0.00259043
3913 0.00105235 5.4758 0.624727 1.3131e-10
3914 0.00105235 5.47685 0.624153 0.00187845
3915 0.00110246 5.47795 0.623751 0.00189697
3916 0.00110246 5.47905 0.624303 0.00259043
3917 0.000775805 5.47983 0.623578 0.00259043
3918 0.000806837 5.48064 0.62393 0.00259043
3919 0.000806837 5.48144 0.623132 0.00259043
3920 0.000843512 5.48229 0.622748 0.00259043
3921 0.000843512 5.48313 0.622847 0.00259043
3922 0.000887907 5.48402 0.621853 1.77058e-10
3923 0.000887907 5.48491 0.621489 1.25672e-14
3924 0.000943401 5.48585 0.621523 1.14446e-16
3925 0.000943401 5.48679 0.620764 8.17469e-18
3926 0.00101597 5.48781 0.620368 8.17469e-18
3927 0.00101597 5.48882 0.620318 8.17469e-18
3928 0.00111757 5.48994 0.620294 8.17469e-18
3929 0.00100581 5.49095 0.619636 8.17469e-18
3930 0.00100581 5.49195 0.619365 8.17469e-18
3931 0.00100581 5.49296 0.619238 8.17469e-18
3932 0.00100581 5.49397 0.619622 8.17469e-18
3933 0.00100581 5.49497 0.618918 8.17469e-18
3934 0.00100581 5.49598 0.618804 8.17469e-18
3935 0.00100581 5.49698 0.619284 8.17469e-18
3936 0.00100581 5.49799 0.61863 8.17469e-18
3937 0.00100581 5.49899 0.618523 8.17469e-18
3938 0.00100581 5.5 0.61887 8.17469e-18
3939 0.0011236 5.50112 0.618749 5.44979e-18
3940 0.00114973 5.50227 0.618823 9.53714e-18
3941 0.00119179 5.50347 0.618873 9.53714e-18
3942 0.00122196 5.50469 0.619055 9.53714e-18
3943 0.00123783 5.50592 0.619086 9.53714e-18
3944 0.00127129 5.5072 0.619652 9.53714e-18
3945 0.00125411 5.50845 0.619794 9.53714e-18
3946 0.00127152 5.50972 0.620171 9.53714e-18
3947 0.00128969 5.51101 0.620433 9.53714e-18
3948 0.00130865 5.51232 0.621316 9.53714e-18
3949 0.00116906 5.51349 0.621491 9.53714e-18
3950 0.00120154 5.51469 0.622342 9.53714e-18
3951 0.00116862 5.51586 0.622577 9.53714e-18
3952 0.00120201 5.51706 0.623377 9.53714e-18
3953 0.00123789 5.5183 0.625116 9.53714e-18
3954 0.000742734 5.51904 0.624882 9.53714e-18
3955 0.000778442 5.51982 0.625565 9.53714e-18
3956 0.000818159 5.52064 0.625949 9.53714e-18
3957 0.000853348 5.52149 0.626189 9.53714e-18
3958 0.000912884 5.5224 0.626881 9.53714e-18
3959 0.000969939 5.52337 0.628055 9.53714e-18
3960 0.000995133 5.52437 0.628576 9.53714e-18
3961 0.00103603 5.52541 0.629451 9.53714e-18
3962 0.00108107 5.52649 0.630359 9.53714e-18
3963 0.00113097 5.52762 0.631324 9.53714e-18
3964 0.00116745 5.52879 0.63268 9.53714e-18
3965 0.00116745 5.52995 0.633679 9.53714e-18
3966 0.00120771 5.53116 0.635273 9.53714e-18
3967 0.00112851 5.53229 0.636128 9.53714e-18
3968 0.00116743 5.53346 0.63759 9.53714e-18
3969 0.00118828 5.53464 0.639963 9.53714e-18
3970 0.000726169 5.53537 0.640148 9.53714e-18
3971 0.000760341 5.53613 0.641459 9.53714e-18
3972 0.000788502 5.53692 0.641907 9.53714e-18
3973 0.000830002 5.53775 0.642798 9.53714e-18
3974 0.000889288 5.53864 0.64449 9.53714e-18
3975 0.000902366 5.53954 0.645118 9.53714e-18
3976 0.000959659 5.5405 0.64619 9.53714e-18
3977 0.00100846 5.54151 0.648171 9.53714e-18
3978 0.000958859 5.54247 0.649034 9.53714e-18
3979 0.000991923 5.54346 0.650126 9.53714e-18
3980 0.00104703 5.54451 0.651879 9.53714e-18
3981 0.00106717 5.54557 0.653889 9.53714e-18
3982 0.000766555 5.54634 0.654848 9.53714e-18
3983 0.000789101 5.54713 0.656174 9.53714e-18
3984 0.000839203 5.54797 0.657138 9.53714e-18
3985 0.000867176 5.54884 0.659136 9.53714e-18
3986 0.000882127 5.54972 0.659682 9.53714e-18
3987 0.000914205 5.55063 0.661176 9.53714e-18
3988 0.000931454 5.55156 0.662226 9.53714e-18
3989 0.000968712 5.55253 0.663545 9.53714e-18
3990 0.00100993 5.55354 0.665283 9.53714e-18
3991 0.00103238 5.55458 0.666425 9.53714e-18
3992 0.00108154 5.55566 0.66802 9.53714e-18
3993 0.00110858 5.55677 0.669943 9.53714e-18
3994 0.00113775 5.5579 0.671448 9.53714e-18
3995 0.00116935 5.55907 0.673178 9.53714e-18
3996 0.00120375 5.56028 0.675278 9.53714e-18
3997 0.00124136 5.56152 0.677202 9.53714e-18
3998 0.00124136 5.56276 0.678873 9.53714e-18
3999 0.00128417 5.56404 0.681043 9.53714e-18
4000 0.00128417 5.56533 0.683941 9.53714e-18
4001 0.000990644 5.56632 0.684959 9.53714e-18
4002 0.00102066 5.56734 0.686448 9.53714e-18
4003 0.00108871 5.56843 0.688363 9.53714e-18
4004 0.00112759 5.56956 0.690947 9.53714e-18
4005 0.000951405 5.57051 0.692043 9.53714e-18
4006 0.000983118 5.57149 0.693543 9.53714e-18
4007 0.00105594 5.57255 0.695489 9.53714e-18
4008 0.00109818 5.57364 0.698075 9.53714e-18
4009 0.000941296 5.57458 0.699125 9.53714e-18
4010 0.0009775 5.57556 0.700688 9.53714e-18
4011 0.00101823 5.57658 0.702562 9.53714e-18
4012 0.00106451 5.57765 0.704919 9.53714e-18
4013 0.00106451 5.57871 0.706448 9.53714e-18
4014 0.00106451 5.57977 0.708372 9.53714e-18
4015 0.00112365 5.5809 0.710297 9.53714e-18
4016 0.00112365 5.58202 0.712336 9.53714e-18
4017 0.00119856 5.58322 0.714614 9.53714e-18
4018 0.00119856 5.58442 0.717044 9.53714e-18
4019 0.00119856 5.58562 0.719321 9.53714e-18
4020 0.00119856 5.58682 0.721743 9.53714e-18
4021 0.00131842 5.58813 0.724378 9.53714e-18
4022 0.00131842 5.58945 0.72701 9.53714e-18
4023 0.00131842 5.59077 0.729655 9.53714e-18
4024 0.00131842 5.59209 0.732922 9.53714e-18
4025 0.000988814 5.59308 0.734463 9.53714e-18
4026 0.000988814 5.59407 0.73639 9.53714e-18
4027 0.000988814 5.59506 0.738726 9.53714e-18
4028 0.000988814 5.59604 0.741176 9.53714e-18
4029 0.000988814 5.59703 0.743348 9.53714e-18
4030 0.000988814 5.59802 0.745482 9.53714e-18
4031 0.000988814 5.59901 0.748338 9.53714e-18
4032 0.000494407 5.59951 0.749478 9.53714e-18
4033 0.000494407 5.6 0.750059 9.53714e-18
4034 0.0008 5.6008 0.751423 9.53714e-18
4035 0.000847863 5.60165 0.753919 9.53714e-18
4036 0.000774426 5.60242 0.755145 9.53714e-18
4037 0.000799817 5.60322 0.75725 5.44979e-18
4038 0.000820152 5.60404 0.758626 9.53714e-18
4039 0.000864484 5.60491 0.76054 9.53714e-18
4040 0.000923236 5.60583 0.763066 9.53714e-18
4041 0.000932376 5.60676 0.764795 9.53714e-18
4042 0.000981449 5.60774 0.766966 9.53714e-18
4043 0.00103659 5.60878 0.769863 9.53714e-18
4044 0.00103659 5.60982 0.771962 9.53714e-18
4045 0.00107361 5.61089 0.774333 9.53714e-18
4046 0.00111387 5.612 0.777024 9.53714e-18
4047 0.00115784 5.61316 0.779847 9.53714e-18
4048 0.00118956 5.61435 0.782707 9.53714e-18
4049 0.00122355 5.61558 0.78571 9.53714e-18
4050 0.00124154 5.61682 0.788793 1.08996e-17
4051 0.00127974 5.6181 0.791993 1.08996e-17
4052 0.00130005 5.6194 0.795276 1.08996e-17
4053 0.00132137 5.62072 0.798646 5.44979e-18
4054 0.00134376 5.62206 0.802142 2.7249e-18
4055 0.00134376 5.62341 0.805615 4.08735e-18
4056 0.00136776 5.62477 0.809212 6.81224e-18
4057 0.00136776 5.62614 0.812708 1.08996e-17
4058 0.00139356 5.62753 0.816402 8.17469e-18
4059 0.00139356 5.62893 0.820111 2.7249e-18
4060 0.00142143 5.63035 0.823936 1.36245e-18
4061 0.00142143 5.63177 0.827699 1.36245e-18
4062 0.00142143 5.63319 0.831487 1.36245e-18
4063 0.00145234 5.63464 0.835404 2.7249e-18
4064 0.00145234 5.6361 0.839345 0.00399427
4065 0.00145234 5.63755 0.843298 0.00399427
4066 0.00145234 5.639 0.847266 0.00399427
4067 0.00145234 5.64045 0.851262 0.00399427
4068 0.00145234 5.64191 0.855256 0.00399427
4069 0.00145234 5.64336 0.859262 0.00399427
4070 0.00149056 5.64485 0.863385 0.00399427
4071 0.00149056 5.64634 0.867515 0.00399427
4072 0.00149056 5.64783 0.87165 0.00399427
4073 0.00149056 5.64932 0.87587 0.000405483
4074 0.00149056 5.65081 0.88005 0.00399427
4075 0.00149056 5.6523 0.884329 0.000915206
4076 0.00149056 5.65379 0.888286 0.00399427
